name;prob_fac;sex;year
Bettina;73;female;1962
Claudia;73;female;1962
Annette / Anette;73;female;1962
Barbara;73;female;1962
Manuela;73;female;1962
Christiane;73;female;1962
Kirsten;73;female;1962
Ulrike;73;female;1962
Angelika;73;female;1962
Beate;73;female;1962
Anke;73;female;1962
Maria;73;female;1962
Silke;73;female;1962
Angela;73;female;1962
Astrid;73;female;1962
Regina;73;female;1962
Katrin;73;female;1962
Silvia / Sylvia;73;female;1962
Britta;73;female;1962
Christine;73;female;1962
Dagmar;73;female;1962
Brigitte;73;female;1962
Elke;73;female;1962
Thomas;182.5;male;1962
Michael;175.2;male;1962
Andreas;167.9;male;1962
Frank;160.6;male;1962
Stefan / Stephan;153.3;male;1962
Peter;146.0;male;1962
Torsten;138.7;male;1962
Klaus;131.4;male;1962
Ralf;124.1;male;1962
Jörg;116.8;male;1962
Christian;109.5;male;1962
Uwe;73;male;1962
Bernd;73;male;1962
Rainer;73;male;1962
Wolfgang;73;male;1962
Karsten;73;male;1962
Matthias;73;male;1962
Martin;73;male;1962
Dirk;73;male;1962
Hans;73;male;1962
Jürgen;73;male;1962
Jens;73;male;1962
Holger;73;male;1962
Kai / Kay;73;male;1962
Joachim;73;male;1962
Dieter;73;male;1962
Ulrich;73;male;1962
Norbert;73;male;1962
Axel;73;male;1962
Markus;73;male;1962
Volker;73;male;1962
Christoph;73;male;1962
Manfred;73;male;1962
Sven;73;male;1962
Oliver;73;male;1962
Sabine;185.0;female;1963
Susanne;177.6;female;1963
Andrea;170.2;female;1963
Birgit;162.8;female;1963
Petra;155.4;female;1963
Martina;148.0;female;1963
Heike;140.6;female;1963
Claudia;133.2;female;1963
Gabriele;125.8;female;1963
Christine;118.4;female;1963
Karin;111.0;female;1963
Bettina;74;female;1963
Anja;74;female;1963
Kerstin;74;female;1963
Silvia / Sylvia;74;female;1963
Ute;74;female;1963
Monika;74;female;1963
Ulrike;74;female;1963
Beate;74;female;1963
Angela;74;female;1963
Christiane;74;female;1963
Katrin;74;female;1963
Kornelia / Cornelia;74;female;1963
Annette / Anette;74;female;1963
Silke;74;female;1963
Britta;74;female;1963
Kirsten;74;female;1963
Elke;74;female;1963
Manuela;74;female;1963
Angelika;74;female;1963
Anke;74;female;1963
Marion;74;female;1963
Doris;74;female;1963
Dagmar;74;female;1963
Astrid;74;female;1963
Thomas;185.0;male;1963
Michael;177.6;male;1963
Andreas;170.2;male;1963
Frank;162.8;male;1963
Stefan / Stephan;155.4;male;1963
Peter;148.0;male;1963
Torsten;140.6;male;1963
Ralf;133.2;male;1963
Jörg;125.8;male;1963
Jürgen;118.4;male;1963
Uwe;111.0;male;1963
Christian;74;male;1963
Matthias;74;male;1963
Martin;74;male;1963
Wolfgang;74;male;1963
Bernd;74;male;1963
Dirk;74;male;1963
Klaus;74;male;1963
Jens;74;male;1963
Hans;74;male;1963
Karsten;74;male;1963
Holger;74;male;1963
Kai / Kay;74;male;1963
Joachim;74;male;1963
Dieter;74;male;1963
Olaf;74;male;1963
Rainer;74;male;1963
Markus;74;male;1963
Sven;74;male;1963
Oliver;74;male;1963
Volker;74;male;1963
Jan;74;male;1963
Detlev;74;male;1963
Norbert;74;male;1963
Harald;74;male;1963
Stefanie / Stephanie;225.0;female;1979
Sandra;216.0;female;1979
Melanie;207.0;female;1979
Julia;198.0;female;1979
Katrin;189.0;female;1979
Nicole;180.0;female;1979
Claudia;171.0;female;1979
Nadine;162.0;female;1979
Anja;153.0;female;1979
Katharina;144.0;female;1979
Anna;135.0;female;1979
Nina;90;female;1979
Christina;90;female;1979
Daniela;90;female;1979
Sonja;90;female;1979
Yvonne;90;female;1979
Jessika;90;female;1979
Andrea;90;female;1979
Christine;90;female;1979
Katja;90;female;1979
Kerstin;90;female;1979
Sabrina;90;female;1979
Anke;90;female;1979
Maike / Meike;90;female;1979
Simone;90;female;1979
Tanja;90;female;1979
Carolin / Caroline / Karoline;90;female;1979
Monika;90;female;1979
Susanne;90;female;1979
Annika;90;female;1979
Inga;90;female;1979
Sabine;90;female;1979
Anne;90;female;1979
Miriam;90;female;1979
Ulrike;90;female;1979
Christian;225.0;male;1979
Jan;216.0;male;1979
Michael;207.0;male;1979
Sebastian;198.0;male;1979
Daniel;189.0;male;1979
Markus;180.0;male;1979
Stefan / Stephan;171.0;male;1979
Andreas;162.0;male;1979
Thomas;153.0;male;1979
Dennis;144.0;male;1979
Matthias;135.0;male;1979
Alexander;90;male;1979
Tobias;90;male;1979
Martin;90;male;1979
Sven;90;male;1979
Florian;90;male;1979
Lars;90;male;1979
Andre / André;90;male;1979
Jens;90;male;1979
Marco;90;male;1979
Sascha;90;male;1979
Oliver;90;male;1979
Philipp;90;male;1979
Christoph;90;male;1979
Benjamin;90;male;1979
Björn;90;male;1979
Marc / Mark;90;male;1979
Dirk;90;male;1979
Karsten;90;male;1979
Patrick;90;male;1979
Frank;90;male;1979
Maik / Meik / Mike;90;male;1979
Torsten;90;male;1979
René;90;male;1979
Robert;90;male;1979
Sandra;222.5;female;1978
Katrin;213.6;female;1978
Stefanie / Stephanie;204.7;female;1978
Nadine;195.8;female;1978
Julia;186.9;female;1978
Nicole;178.0;female;1978
Melanie;169.1;female;1978
Anja;160.2;female;1978
Claudia;151.3;female;1978
Christina;142.4;female;1978
Daniela;133.5;female;1978
Tanja;89;female;1978
Andrea;89;female;1978
Yvonne;89;female;1978
Anna;89;female;1978
Susanne;89;female;1978
Nina;89;female;1978
Alexandra;89;female;1978
Katharina;89;female;1978
Simone;89;female;1978
Michaela;89;female;1978
Christine;89;female;1978
Katja;89;female;1978
Sonja;89;female;1978
Anne;89;female;1978
Bianca / Bianka;89;female;1978
Jessika;89;female;1978
Maike / Meike;89;female;1978
Miriam;89;female;1978
Silke;89;female;1978
Annika;89;female;1978
Kerstin;89;female;1978
Tina;89;female;1978
Silvia / Sylvia;89;female;1978
Christian;222.5;male;1978
Stefan / Stephan;213.6;male;1978
Alexander;204.7;male;1978
Andreas;195.8;male;1978
Michael;186.9;male;1978
Daniel;178.0;male;1978
Thomas;169.1;male;1978
Jan;160.2;male;1978
Martin;151.3;male;1978
Matthias;142.4;male;1978
Dennis;133.5;male;1978
Sven;89;male;1978
Markus;89;male;1978
Marco;89;male;1978
Sebastian;89;male;1978
Florian;89;male;1978
Jens;89;male;1978
Tobias;89;male;1978
Oliver;89;male;1978
Torsten;89;male;1978
Sascha;89;male;1978
Andre / André;89;male;1978
Björn;89;male;1978
René;89;male;1978
Benjamin;89;male;1978
Frank;89;male;1978
Christoph;89;male;1978
Lars;89;male;1978
Patrick;89;male;1978
Philipp;89;male;1978
Marc / Mark;89;male;1978
Karsten;89;male;1978
Kai / Kay;89;male;1978
Dirk;89;male;1978
Timo;89;male;1978
Sandra;220.0;female;1977
Stefanie / Stephanie;211.2;female;1977
Nicole;202.4;female;1977
Christina;193.6;female;1977
Katrin;184.8;female;1977
Melanie;176.0;female;1977
Nadine;167.2;female;1977
Anja;158.4;female;1977
Tanja;149.6;female;1977
Daniela;140.8;female;1977
Julia;132.0;female;1977
Claudia;88;female;1977
Yvonne;88;female;1977
Nina;88;female;1977
Susanne;88;female;1977
Simone;88;female;1977
Katja;88;female;1977
Sonja;88;female;1977
Anne;88;female;1977
Anna;88;female;1977
Kerstin;88;female;1977
Jessika;88;female;1977
Maike / Meike;88;female;1977
Katharina;88;female;1977
Alexandra;88;female;1977
Andrea;88;female;1977
Silvia / Sylvia;88;female;1977
Annika;88;female;1977
Martina;88;female;1977
Bianca / Bianka;88;female;1977
Christine;88;female;1977
Manuela;88;female;1977
Sabine;88;female;1977
Silke;88;female;1977
Michaela;88;female;1977
Christian;220.0;male;1977
Stefan / Stephan;211.2;male;1977
Michael;202.4;male;1977
Markus;193.6;male;1977
Matthias;184.8;male;1977
Andreas;176.0;male;1977
Sven;167.2;male;1977
Thomas;158.4;male;1977
Alexander;149.6;male;1977
Jan;140.8;male;1977
Sebastian;132.0;male;1977
Sascha;88;male;1977
Daniel;88;male;1977
Martin;88;male;1977
Oliver;88;male;1977
Torsten;88;male;1977
Karsten;88;male;1977
Björn;88;male;1977
Marc / Mark;88;male;1977
Marco;88;male;1977
Andre / André;88;male;1977
Dennis;88;male;1977
Tobias;88;male;1977
Lars;88;male;1977
Jens;88;male;1977
Florian;88;male;1977
Kai / Kay;88;male;1977
Robert;88;male;1977
Nils / Niels;88;male;1977
Frank;88;male;1977
Maik / Meik / Mike;88;male;1977
Christoph;88;male;1977
Jörg;88;male;1977
Dirk;88;male;1977
Timo;88;male;1977
Stefanie / Stephanie;217.5;female;1976
Sandra;208.8;female;1976
Katrin;200.1;female;1976
Nicole;191.4;female;1976
Melanie;182.7;female;1976
Julia;174.0;female;1976
Tanja;165.3;female;1976
Daniela;156.6;female;1976
Claudia;147.9;female;1976
Nadine;139.2;female;1976
Yvonne;130.5;female;1976
Anja;87;female;1976
Andrea;87;female;1976
Christina;87;female;1976
Kerstin;87;female;1976
Alexandra;87;female;1976
Katja;87;female;1976
Nina;87;female;1976
Christine;87;female;1976
Sonja;87;female;1976
Maike / Meike;87;female;1976
Sabine;87;female;1976
Silke;87;female;1976
Katharina;87;female;1976
Simone;87;female;1976
Bianca / Bianka;87;female;1976
Michaela;87;female;1976
Eva;87;female;1976
Maren;87;female;1976
Susanne;87;female;1976
Jessika;87;female;1976
Anna;87;female;1976
Anke;87;female;1976
Diana;87;female;1976
Tina;87;female;1976
Christian;217.5;male;1976
Stefan / Stephan;208.8;male;1976
Andreas;200.1;male;1976
Matthias;191.4;male;1976
Jan;182.7;male;1976
Thomas;174.0;male;1976
Michael;165.3;male;1976
Alexander;156.6;male;1976
Markus;147.9;male;1976
Daniel;139.2;male;1976
Sven;130.5;male;1976
Marco;87;male;1976
Sebastian;87;male;1976
Martin;87;male;1976
Torsten;87;male;1976
Andre / André;87;male;1976
Tobias;87;male;1976
Oliver;87;male;1976
Björn;87;male;1976
Christoph;87;male;1976
Lars;87;male;1976
Jens;87;male;1976
Sascha;87;male;1976
Robert;87;male;1976
Frank;87;male;1976
Kai / Kay;87;male;1976
Florian;87;male;1976
Dirk;87;male;1976
Marc / Mark;87;male;1976
Maik / Meik / Mike;87;male;1976
Karsten;87;male;1976
Jörg;87;male;1976
Patrick;87;male;1976
Dennis;87;male;1976
Peter;87;male;1976
Sandra;215.0;female;1975
Stefanie / Stephanie;206.4;female;1975
Nicole;197.8;female;1975
Katrin;189.2;female;1975
Tanja;180.6;female;1975
Anja;172.0;female;1975
Yvonne;163.4;female;1975
Julia;154.8;female;1975
Claudia;146.2;female;1975
Melanie;137.6;female;1975
Katja;129.0;female;1975
Nadine;86;female;1975
Silke;86;female;1975
Andrea;86;female;1975
Sonja;86;female;1975
Susanne;86;female;1975
Bettina;86;female;1975
Daniela;86;female;1975
Sabine;86;female;1975
Alexandra;86;female;1975
Kerstin;86;female;1975
Christina;86;female;1975
Maike / Meike;86;female;1975
Bianca / Bianka;86;female;1975
Silvia / Sylvia;86;female;1975
Anke;86;female;1975
Christiane;86;female;1975
Maren;86;female;1975
Michaela;86;female;1975
Christine;86;female;1975
Nina;86;female;1975
Anna;86;female;1975
Diana;86;female;1975
Martina;86;female;1975
Simone;86;female;1975
Christian;215.0;male;1975
Markus;206.4;male;1975
Michael;197.8;male;1975
Stefan / Stephan;189.2;male;1975
Andreas;180.6;male;1975
Thomas;172.0;male;1975
Alexander;163.4;male;1975
Sven;154.8;male;1975
Torsten;146.2;male;1975
Jan;137.6;male;1975
Matthias;129.0;male;1975
Frank;86;male;1975
Martin;86;male;1975
Jens;86;male;1975
Sebastian;86;male;1975
Marco;86;male;1975
Oliver;86;male;1975
Andre / André;86;male;1975
Marc / Mark;86;male;1975
Daniel;86;male;1975
Lars;86;male;1975
Tobias;86;male;1975
Jörg;86;male;1975
Maik / Meik / Mike;86;male;1975
Sascha;86;male;1975
Florian;86;male;1975
Robert;86;male;1975
Karsten;86;male;1975
Björn;86;male;1975
Holger;86;male;1975
René;86;male;1975
Christoph;86;male;1975
Dirk;86;male;1975
Dennis;86;male;1975
Timo;86;male;1975
Nicole;212.5;female;1974
Tanja;204.0;female;1974
Sandra;195.5;female;1974
Stefanie / Stephanie;187.0;female;1974
Katrin;178.5;female;1974
Claudia;170.0;female;1974
Melanie;161.5;female;1974
Julia;153.0;female;1974
Daniela;144.5;female;1974
Kerstin;136.0;female;1974
Anja;127.5;female;1974
Susanne;85;female;1974
Silke;85;female;1974
Alexandra;85;female;1974
Andrea;85;female;1974
Katja;85;female;1974
Christina;85;female;1974
Simone;85;female;1974
Sonja;85;female;1974
Maike / Meike;85;female;1974
Nina;85;female;1974
Bianca / Bianka;85;female;1974
Anna;85;female;1974
Britta;85;female;1974
Christine;85;female;1974
Yvonne;85;female;1974
Petra;85;female;1974
Martina;85;female;1974
Sabine;85;female;1974
Jana;85;female;1974
Anke;85;female;1974
Manuela;85;female;1974
Ulrike;85;female;1974
Katharina;85;female;1974
Michaela;85;female;1974
Christian;212.5;male;1974
Stefan / Stephan;204.0;male;1974
Thomas;195.5;male;1974
Andreas;187.0;male;1974
Markus;178.5;male;1974
Michael;170.0;male;1974
Oliver;161.5;male;1974
Alexander;153.0;male;1974
Jan;144.5;male;1974
Marc / Mark;136.0;male;1974
Sven;127.5;male;1974
Marco;85;male;1974
Torsten;85;male;1974
Martin;85;male;1974
Frank;85;male;1974
Matthias;85;male;1974
Jens;85;male;1974
Andre / André;85;male;1974
Sebastian;85;male;1974
Lars;85;male;1974
Daniel;85;male;1974
Dirk;85;male;1974
Christoph;85;male;1974
Sascha;85;male;1974
Jörg;85;male;1974
Ralf;85;male;1974
Kai / Kay;85;male;1974
Karsten;85;male;1974
Heiko;85;male;1974
Maik / Meik / Mike;85;male;1974
Tobias;85;male;1974
Björn;85;male;1974
Florian;85;male;1974
Patrick;85;male;1974
René;85;male;1974
Nicole;210.0;female;1973
Sandra;201.6;female;1973
Stefanie / Stephanie;193.2;female;1973
Tanja;184.8;female;1973
Daniela;176.4;female;1973
Claudia;168.0;female;1973
Anja;159.6;female;1973
Katrin;151.2;female;1973
Melanie;142.8;female;1973
Andrea;134.4;female;1973
Bianca / Bianka;126.0;female;1973
Katja;84;female;1973
Silke;84;female;1973
Kerstin;84;female;1973
Alexandra;84;female;1973
Sonja;84;female;1973
Susanne;84;female;1973
Martina;84;female;1973
Sabine;84;female;1973
Michaela;84;female;1973
Ulrike;84;female;1973
Christina;84;female;1973
Christine;84;female;1973
Simone;84;female;1973
Maike / Meike;84;female;1973
Nina;84;female;1973
Heike;84;female;1973
Bettina;84;female;1973
Britta;84;female;1973
Petra;84;female;1973
Manuela;84;female;1973
Anna;84;female;1973
Yvonne;84;female;1973
Julia;84;female;1973
Eva;84;female;1973
Michael;210.0;male;1973
Markus;201.6;male;1973
Thomas;193.2;male;1973
Stefan / Stephan;184.8;male;1973
Matthias;176.4;male;1973
Andreas;168.0;male;1973
Christian;159.6;male;1973
Oliver;151.2;male;1973
Sven;142.8;male;1973
Alexander;134.4;male;1973
Marco;126.0;male;1973
Jan;84;male;1973
Martin;84;male;1973
Karsten;84;male;1973
Frank;84;male;1973
Torsten;84;male;1973
Marc / Mark;84;male;1973
Andre / André;84;male;1973
Jens;84;male;1973
Dirk;84;male;1973
Ralf;84;male;1973
Jörg;84;male;1973
Lars;84;male;1973
Kai / Kay;84;male;1973
Tobias;84;male;1973
Christoph;84;male;1973
Daniel;84;male;1973
Maik / Meik / Mike;84;male;1973
Sascha;84;male;1973
Nils / Niels;84;male;1973
Peter;84;male;1973
Sebastian;84;male;1973
Björn;84;male;1973
Jürgen;84;male;1973
Wolfgang;84;male;1973
Nicole;207.5;female;1972
Claudia;199.2;female;1972
Tanja;190.9;female;1972
Sandra;182.6;female;1972
Stefanie / Stephanie;174.3;female;1972
Anja;166.0;female;1972
Katrin;157.7;female;1972
Andrea;149.4;female;1972
Katja;141.1;female;1972
Michaela;132.8;female;1972
Sabine;124.5;female;1972
Susanne;83;female;1972
Melanie;83;female;1972
Silke;83;female;1972
Britta;83;female;1972
Daniela;83;female;1972
Petra;83;female;1972
Alexandra;83;female;1972
Kerstin;83;female;1972
Martina;83;female;1972
Sonja;83;female;1972
Christina;83;female;1972
Julia;83;female;1972
Manuela;83;female;1972
Heike;83;female;1972
Bettina;83;female;1972
Simone;83;female;1972
Yvonne;83;female;1972
Maike / Meike;83;female;1972
Wiebke;83;female;1972
Birgit;83;female;1972
Silvia / Sylvia;83;female;1972
Kirsten;83;female;1972
Ulrike;83;female;1972
Christine;83;female;1972
Michael;207.5;male;1972
Christian;199.2;male;1972
Andreas;190.9;male;1972
Stefan / Stephan;182.6;male;1972
Thomas;174.3;male;1972
Torsten;166.0;male;1972
Oliver;157.7;male;1972
Markus;149.4;male;1972
Sven;141.1;male;1972
Matthias;132.8;male;1972
Marc / Mark;124.5;male;1972
Frank;83;male;1972
Martin;83;male;1972
Karsten;83;male;1972
Jens;83;male;1972
Jan;83;male;1972
Marco;83;male;1972
Alexander;83;male;1972
Lars;83;male;1972
Kai / Kay;83;male;1972
Daniel;83;male;1972
Dirk;83;male;1972
Peter;83;male;1972
Holger;83;male;1972
Jörg;83;male;1972
Tobias;83;male;1972
Andre / André;83;male;1972
Sascha;83;male;1972
Ralf;83;male;1972
Björn;83;male;1972
Christoph;83;male;1972
Mario;83;male;1972
Florian;83;male;1972
Olaf;83;male;1972
Jürgen;83;male;1972
Nicole;205.0;female;1971
Tanja;196.8;female;1971
Claudia;188.6;female;1971
Anja;180.4;female;1971
Andrea;172.2;female;1971
Stefanie / Stephanie;164.0;female;1971
Susanne;155.8;female;1971
Katja;147.6;female;1971
Katrin;139.4;female;1971
Kerstin;131.2;female;1971
Silke;123.0;female;1971
Sabine;82;female;1971
Britta;82;female;1971
Petra;82;female;1971
Sandra;82;female;1971
Birgit;82;female;1971
Alexandra;82;female;1971
Daniela;82;female;1971
Simone;82;female;1971
Bettina;82;female;1971
Christina;82;female;1971
Martina;82;female;1971
Melanie;82;female;1971
Manuela;82;female;1971
Maike / Meike;82;female;1971
Heike;82;female;1971
Julia;82;female;1971
Christiane;82;female;1971
Ulrike;82;female;1971
Sonja;82;female;1971
Christine;82;female;1971
Yvonne;82;female;1971
Silvia / Sylvia;82;female;1971
Monika;82;female;1971
Michael;205.0;male;1971
Thomas;196.8;male;1971
Stefan / Stephan;188.6;male;1971
Andreas;180.4;male;1971
Oliver;172.2;male;1971
Sven;164.0;male;1971
Christian;155.8;male;1971
Markus;147.6;male;1971
Matthias;139.4;male;1971
Frank;131.2;male;1971
Torsten;123.0;male;1971
Martin;82;male;1971
Dirk;82;male;1971
Karsten;82;male;1971
Marc / Mark;82;male;1971
Jens;82;male;1971
Jan;82;male;1971
Andre / André;82;male;1971
Jörg;82;male;1971
Marco;82;male;1971
Lars;82;male;1971
Alexander;82;male;1971
Kai / Kay;82;male;1971
Olaf;82;male;1971
Peter;82;male;1971
Ralf;82;male;1971
Holger;82;male;1971
Heiko;82;male;1971
Bernd;82;male;1971
Mario;82;male;1971
Sascha;82;male;1971
Ingo;82;male;1971
Daniel;82;male;1971
Patrick;82;male;1971
Robert;82;male;1971
Nicole;202.5;female;1970
Anja;194.4;female;1970
Claudia;186.3;female;1970
Stefanie / Stephanie;178.2;female;1970
Andrea;170.1;female;1970
Tanja;162.0;female;1970
Katrin;153.9;female;1970
Susanne;145.8;female;1970
Petra;137.7;female;1970
Sabine;129.6;female;1970
Sandra;121.5;female;1970
Kerstin;81;female;1970
Britta;81;female;1970
Martina;81;female;1970
Silke;81;female;1970
Birgit;81;female;1970
Christina;81;female;1970
Manuela;81;female;1970
Heike;81;female;1970
Katja;81;female;1970
Alexandra;81;female;1970
Silvia / Sylvia;81;female;1970
Sonja;81;female;1970
Daniela;81;female;1970
Christine;81;female;1970
Bettina;81;female;1970
Astrid;81;female;1970
Michaela;81;female;1970
Ulrike;81;female;1970
Maike / Meike;81;female;1970
Yvonne;81;female;1970
Kirsten;81;female;1970
Annette / Anette;81;female;1970
Simone;81;female;1970
Angela;81;female;1970
Stefan / Stephan;202.5;male;1970
Michael;194.4;male;1970
Andreas;186.3;male;1970
Thomas;178.2;male;1970
Frank;170.1;male;1970
Markus;162.0;male;1970
Christian;153.9;male;1970
Oliver;145.8;male;1970
Matthias;137.7;male;1970
Torsten;129.6;male;1970
Martin;121.5;male;1970
Sven;81;male;1970
Alexander;81;male;1970
Dirk;81;male;1970
Karsten;81;male;1970
Ralf;81;male;1970
Jörg;81;male;1970
Jan;81;male;1970
Marc / Mark;81;male;1970
Peter;81;male;1970
Olaf;81;male;1970
Marco;81;male;1970
Jens;81;male;1970
Lars;81;male;1970
Andre / André;81;male;1970
Holger;81;male;1970
Heiko;81;male;1970
Kai / Kay;81;male;1970
Ingo;81;male;1970
Volker;81;male;1970
Maik / Meik / Mike;81;male;1970
Klaus;81;male;1970
Jürgen;81;male;1970
Robert;81;male;1970
Tobias;81;male;1970
Anna;32.5;female;2002
Leonie;31.2;female;2002
Lena;29.9;female;2002
Lea;28.6;female;2002
Lilli / Lilly / Lili;27.3;female;2002
Hannah;26.0;female;2002
Julia;24.7;female;2002
Lara;23.4;female;2002
Lisa;22.1;female;2002
Nele;20.8;female;2002
Laura;19.5;female;2002
Marie;13;female;2002
Emily;13;female;2002
Sophie;13;female;2002
Sarah;13;female;2002
Merle;13;female;2002
Lina;13;female;2002
Alina;13;female;2002
Luisa;13;female;2002
Emma;13;female;2002
Jana;13;female;2002
Vanessa;13;female;2002
Antonia;13;female;2002
Michelle;13;female;2002
Amelie;13;female;2002
Annika;13;female;2002
Celina;13;female;2002
Finja / Finnja;13;female;2002
Jule;13;female;2002
Johanna;13;female;2002
Pia;13;female;2002
Celine;13;female;2002
Franziska;13;female;2002
Katharina;13;female;2002
Nina;13;female;2002
Jan;32.5;male;2002
Lukas;31.2;male;2002
Tim;29.9;male;2002
Leon;28.6;male;2002
Luca;27.3;male;2002
Tom;26.0;male;2002
Finn;24.7;male;2002
Jonas;23.4;male;2002
Niklas;22.1;male;2002
Moritz;20.8;male;2002
Felix;19.5;male;2002
Jannik / Yannik / Yannick / Yannic;13;male;2002
Paul;13;male;2002
Ben;13;male;2002
Julian;13;male;2002
Max;13;male;2002
Lennard / Lennart;13;male;2002
Kevin;13;male;2002
Nick;13;male;2002
Daniel;13;male;2002
Fabian;13;male;2002
Justin;13;male;2002
Maximilian;13;male;2002
Philipp;13;male;2002
Lasse;13;male;2002
Luis;13;male;2002
Florian;13;male;2002
Jakob;13;male;2002
David;13;male;2002
Henry;13;male;2002
Nico / Niko;13;male;2002
Linus;13;male;2002
Marvin;13;male;2002
Dennis;13;male;2002
Dominic / Dominik;13;male;2002
Anna;30.0;female;2003
Lea;28.8;female;2003
Hannah;27.6;female;2003
Lara;26.4;female;2003
Emily;25.2;female;2003
Lena;24.0;female;2003
Leonie;22.8;female;2003
Sarah;21.6;female;2003
Lilli / Lilly / Lili;20.4;female;2003
Laura;19.2;female;2003
Marie;18.0;female;2003
Alina;12;female;2003
Emma;12;female;2003
Johanna;12;female;2003
Katharina;12;female;2003
Sophie;12;female;2003
Charlotte;12;female;2003
Lina;12;female;2003
Nele;12;female;2003
Celina;12;female;2003
Finja / Finnja;12;female;2003
Julia;12;female;2003
Annika;12;female;2003
Josephine;12;female;2003
Paula;12;female;2003
Lisa;12;female;2003
Pia;12;female;2003
Antonia;12;female;2003
Maja;12;female;2003
Merle;12;female;2003
Amelie;12;female;2003
Jana;12;female;2003
Luisa;12;female;2003
Vanessa;12;female;2003
Angelina;12;female;2003
Jan;30.0;male;2003
Tom;28.8;male;2003
Ben;27.6;male;2003
Tim;26.4;male;2003
Lukas;25.2;male;2003
Finn;24.0;male;2003
Luca;22.8;male;2003
Paul;21.6;male;2003
Leon;20.4;male;2003
Jannik / Yannik / Yannick / Yannic;19.2;male;2003
Felix;18.0;male;2003
Niklas;12;male;2003
Jonas;12;male;2003
Justin;12;male;2003
Maximilian;12;male;2003
Jakob;12;male;2003
Philipp;12;male;2003
Nico / Niko;12;male;2003
Luis;12;male;2003
Moritz;12;male;2003
Lennard / Lennart;12;male;2003
Lasse;12;male;2003
Alexander;12;male;2003
Marvin;12;male;2003
Max;12;male;2003
Kevin;12;male;2003
Simon;12;male;2003
Nick;12;male;2003
Fabian;12;male;2003
Julius;12;male;2003
David;12;male;2003
Henry;12;male;2003
Joshua;12;male;2003
Justus;12;male;2003
Anton;12;male;2003
Anna;37.5;female;2000
Lea;36.0;female;2000
Sarah;34.5;female;2000
Hannah;33.0;female;2000
Michelle;31.5;female;2000
Laura;30.0;female;2000
Lisa;28.5;female;2000
Lara;27.0;female;2000
Lena;25.5;female;2000
Julia;24.0;female;2000
Johanna;22.5;female;2000
Marie;15;female;2000
Leonie;15;female;2000
Annika;15;female;2000
Katharina;15;female;2000
Sophie;15;female;2000
Antonia;15;female;2000
Emily;15;female;2000
Alina;15;female;2000
Melina;15;female;2000
Jasmin;15;female;2000
Nina;15;female;2000
Emma;15;female;2000
Lina;15;female;2000
Celina;15;female;2000
Luisa;15;female;2000
Jacqueline;15;female;2000
Alexandra;15;female;2000
Carolin / Caroline / Karoline;15;female;2000
Kim;15;female;2000
Nele;15;female;2000
Sofia;15;female;2000
Vanessa;15;female;2000
Paula;15;female;2000
Melissa;15;female;2000
Lukas;37.5;male;2000
Jan;36.0;male;2000
Tim;34.5;male;2000
Finn;33.0;male;2000
Leon;31.5;male;2000
Niklas;30.0;male;2000
Tom;28.5;male;2000
Jonas;27.0;male;2000
Jannik / Yannik / Yannick / Yannic;25.5;male;2000
Luca;24.0;male;2000
Philipp;22.5;male;2000
Alexander;15;male;2000
Marvin;15;male;2000
Maximilian;15;male;2000
Daniel;15;male;2000
Julian;15;male;2000
Jakob;15;male;2000
Kevin;15;male;2000
Lennard / Lennart;15;male;2000
Paul;15;male;2000
Florian;15;male;2000
Felix;15;male;2000
Moritz;15;male;2000
Nico / Niko;15;male;2000
Simon;15;male;2000
Tobias;15;male;2000
Jonathan;15;male;2000
Max;15;male;2000
David;15;male;2000
Fabian;15;male;2000
Justin;15;male;2000
Ole;15;male;2000
Marcel;15;male;2000
Dominic / Dominik;15;male;2000
Nick;15;male;2000
Anna;35.0;female;2001
Hannah;33.6;female;2001
Lea;32.2;female;2001
Sarah;30.8;female;2001
Leonie;29.4;female;2001
Lisa;28.0;female;2001
Marie;26.6;female;2001
Lena;25.2;female;2001
Laura;23.8;female;2001
Lara;22.4;female;2001
Julia;21.0;female;2001
Alina;14;female;2001
Johanna;14;female;2001
Emma;14;female;2001
Luisa;14;female;2001
Nele;14;female;2001
Antonia;14;female;2001
Emily;14;female;2001
Katharina;14;female;2001
Sophie;14;female;2001
Annika;14;female;2001
Jana;14;female;2001
Jasmin;14;female;2001
Lina;14;female;2001
Lilli / Lilly / Lili;14;female;2001
Celine;14;female;2001
Michelle;14;female;2001
Pia;14;female;2001
Carolin / Caroline / Karoline;14;female;2001
Celina;14;female;2001
Miriam;14;female;2001
Vanessa;14;female;2001
Jessika;14;female;2001
Merle;14;female;2001
Melina;14;female;2001
Josephine;14;female;2001
Larissa;14;female;2001
Nina;14;female;2001
Sofia;14;female;2001
Charlotte;14;female;2001
Clara;14;female;2001
Kim;14;female;2001
Pauline;14;female;2001
Carlotta / Karlotta;14;female;2001
Gina;14;female;2001
Paula;14;female;2001
Zoe;14;female;2001
Franziska;14;female;2001
Jule;14;female;2001
Melissa;14;female;2001
Niklas;35.0;male;2001
Tim;33.6;male;2001
Leon;32.2;male;2001
Finn;30.8;male;2001
Jan;29.4;male;2001
Jonas;28.0;male;2001
Tom;26.6;male;2001
Lukas;25.2;male;2001
Maximilian;23.8;male;2001
Luca;22.4;male;2001
Felix;21.0;male;2001
